flight_number,origin,destination,date,route,flight_path,missing_files,is_complete,missing_count
KL0855,AMS,ICN,26 FEB 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN FEB 2024/Flight KL0855 AMSICN 26 FEB 2024,[],True,0
KL0855,AMS,ICN,18 FEB 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN FEB 2024/Flight KL0855 AMSICN 18 FEB 2024,[],True,0
KL0855,AMS,ICN,19 FEB 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN FEB 2024/Flight KL0855 AMSICN 19 FEB 2024,[],True,0
KL0855,AMS,ICN,12 FEB 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN FEB 2024/Flight KL0855 AMSICN 12 FEB 2024,[],True,0
KL0855,AMS,ICN,21 FEB 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN FEB 2024/Flight KL0855 AMSICN 21 FEB 2024,[],True,0
KL0855,AMS,ICN,15 FEB 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN FEB 2024/Flight KL0855 AMSICN 15 FEB 2024,[],True,0
KL0855,AMS,ICN,14 FEB 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN FEB 2024/Flight KL0855 AMSICN 14 FEB 2024,[],True,0
KL0855,AMS,ICN,08 FEB 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN FEB 2024/Flight KL0855 AMSICN 08 FEB 2024,[],True,0
KL0855,AMS,ICN,09 FEB 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN FEB 2024/Flight KL0855 AMSICN 09 FEB 2024,[],True,0
KL0855,AMS,ICN,02 FEB 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN FEB 2024/Flight KL0855 AMSICN 02 FEB 2024,[],True,0
KL0855,AMS,ICN,03 FEB 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN FEB 2024/Flight KL0855 AMSICN 03 FEB 2024,[],True,0
KL0605,AMS,SFO,08 MAR 2024,AMSSFO,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSFO MAR 2024/Flight KL0605 AMSSFO 08 MAR 2024,[],True,0
KL0605,AMS,SFO,09 MAR 2024,AMSSFO,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSFO MAR 2024/Flight KL0605 AMSSFO 09 MAR 2024,[],True,0
KL0605,AMS,SFO,02 MAR 2024,AMSSFO,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSFO MAR 2024/Flight KL0605 AMSSFO 02 MAR 2024,[],True,0
KL0605,AMS,SFO,03 MAR 2024,AMSSFO,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSFO MAR 2024/Flight KL0605 AMSSFO 03 MAR 2024,[],True,0
KL0605,AMS,SFO,21 MAR 2024,AMSSFO,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSFO MAR 2024/Flight KL0605 AMSSFO 21 MAR 2024,[],True,0
KL0605,AMS,SFO,15 MAR 2024,AMSSFO,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSFO MAR 2024/Flight KL0605 AMSSFO 15 MAR 2024,[],True,0
KL0605,AMS,SFO,14 MAR 2024,AMSSFO,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSFO MAR 2024/Flight KL0605 AMSSFO 14 MAR 2024,[],True,0
KL0605,AMS,SFO,26 MAR 2024,AMSSFO,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSFO MAR 2024/Flight KL0605 AMSSFO 26 MAR 2024,[],True,0
KL0605,AMS,SFO,19 MAR 2024,AMSSFO,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSFO MAR 2024/Flight KL0605 AMSSFO 19 MAR 2024,[],True,0
KL0605,AMS,SFO,12 MAR 2024,AMSSFO,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSFO MAR 2024/Flight KL0605 AMSSFO 12 MAR 2024,[],True,0
KL0605,AMS,SFO,31 MAR 2024,AMSSFO,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSFO MAR 2024/Flight KL0605 AMSSFO 31 MAR 2024,[],True,0
KL0605,AMS,SFO,30 MAR 2024,AMSSFO,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSFO MAR 2024/Flight KL0605 AMSSFO 30 MAR 2024,[],True,0
KL0605,AMS,SFO,05 MAR 2024,AMSSFO,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSFO MAR 2024/Flight KL0605 AMSSFO 05 MAR 2024,[],True,0
KL0605,AMS,SFO,28 MAR 2024,AMSSFO,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSFO MAR 2024/Flight KL0605 AMSSFO 28 MAR 2024,[],True,0
KL0605,AMS,SFO,29 MAR 2024,AMSSFO,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSFO MAR 2024/Flight KL0605 AMSSFO 29 MAR 2024,[],True,0
KL0605,AMS,SFO,16 MAR 2024,AMSSFO,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSFO MAR 2024/Flight KL0605 AMSSFO 16 MAR 2024,[],True,0
KL0605,AMS,SFO,17 MAR 2024,AMSSFO,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSFO MAR 2024/Flight KL0605 AMSSFO 17 MAR 2024,[],True,0
KL0605,AMS,SFO,22 MAR 2024,AMSSFO,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSFO MAR 2024/Flight KL0605 AMSSFO 22 MAR 2024,[],True,0
KL0605,AMS,SFO,23 MAR 2024,AMSSFO,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSFO MAR 2024/Flight KL0605 AMSSFO 23 MAR 2024,[],True,0
KL0605,AMS,SFO,01 MAR 2024,AMSSFO,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSFO MAR 2024/Flight KL0605 AMSSFO 01 MAR 2024,[],True,0
KL0605,AMS,SFO,07 MAR 2024,AMSSFO,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSFO MAR 2024/Flight KL0605 AMSSFO 07 MAR 2024,[],True,0
KL0605,AMS,SFO,24 MAR 2024,AMSSFO,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSFO MAR 2024/Flight KL0605 AMSSFO 24 MAR 2024,[],True,0
KL0855,AMS,ICN,11 JAN 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN JAN 2024/Flight KL0855 AMSICN 11 JAN 2024,[],True,0
KL0855,AMS,ICN,28 JAN 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN JAN 2024/Flight KL0855 AMSICN 28 JAN 2024,[],True,0
KL0855,AMS,ICN,22 JAN 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN JAN 2024/Flight KL0855 AMSICN 22 JAN 2024,[],True,0
KL0855,AMS,ICN,01 JAN 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN JAN 2024/Flight KL0855 AMSICN 01 JAN 2024,[],True,0
KL0855,AMS,ICN,18 JAN 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN JAN 2024/Flight KL0855 AMSICN 18 JAN 2024,[],True,0
KL0855,AMS,ICN,26 JAN 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN JAN 2024/Flight KL0855 AMSICN 26 JAN 2024,[],True,0
KL0855,AMS,ICN,05 JAN 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN JAN 2024/Flight KL0855 AMSICN 05 JAN 2024,[],True,0
KL0855,AMS,ICN,04 JAN 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN JAN 2024/Flight KL0855 AMSICN 04 JAN 2024,[],True,0
KL0855,AMS,ICN,08 JAN 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN JAN 2024/Flight KL0855 AMSICN 08 JAN 2024,[],True,0
KL0855,AMS,ICN,21 JAN 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN JAN 2024/Flight KL0855 AMSICN 21 JAN 2024,[],True,0
KL0855,AMS,ICN,20 JAN 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN JAN 2024/Flight KL0855 AMSICN 20 JAN 2024,[],True,0
KL0855,AMS,ICN,15 JAN 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN JAN 2024/Flight KL0855 AMSICN 15 JAN 2024,[],True,0
KL0601,AMS,LAX,15 FEB 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX FEB 2024/Flight KL0601 AMSLAX 15 FEB 2024,[],True,0
KL0601,AMS,LAX,14 FEB 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX FEB 2024/Flight KL0601 AMSLAX 14 FEB 2024,[],True,0
KL0601,AMS,LAX,21 FEB 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX FEB 2024/Flight KL0601 AMSLAX 21 FEB 2024,[],True,0
KL0601,AMS,LAX,20 FEB 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX FEB 2024/Flight KL0601 AMSLAX 20 FEB 2024,[],True,0
KL0601,AMS,LAX,02 FEB 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX FEB 2024/Flight KL0601 AMSLAX 02 FEB 2024,[],True,0
KL0601,AMS,LAX,08 FEB 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX FEB 2024/Flight KL0601 AMSLAX 08 FEB 2024,[],True,0
KL0601,AMS,LAX,09 FEB 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX FEB 2024/Flight KL0601 AMSLAX 09 FEB 2024,[],True,0
KL0601,AMS,LAX,05 FEB 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX FEB 2024/Flight KL0601 AMSLAX 05 FEB 2024,[],True,0
KL0601,AMS,LAX,04 FEB 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX FEB 2024/Flight KL0601 AMSLAX 04 FEB 2024,[],True,0
KL0601,AMS,LAX,12 FEB 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX FEB 2024/Flight KL0601 AMSLAX 12 FEB 2024,[],True,0
KL0601,AMS,LAX,13 FEB 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX FEB 2024/Flight KL0601 AMSLAX 13 FEB 2024,[],True,0
KL0601,AMS,LAX,26 FEB 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX FEB 2024/Flight KL0601 AMSLAX 26 FEB 2024,[],True,0
KL0601,AMS,LAX,27 FEB 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX FEB 2024/Flight KL0601 AMSLAX 27 FEB 2024,[],True,0
KL0601,AMS,LAX,18 FEB 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX FEB 2024/Flight KL0601 AMSLAX 18 FEB 2024,[],True,0
KL0601,AMS,LAX,19 FEB 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX FEB 2024/Flight KL0601 AMSLAX 19 FEB 2024,[],True,0
KL0601,AMS,LAX,01 FEB 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX FEB 2024/Flight KL0601 AMSLAX 01 FEB 2024,[],True,0
KL0601,AMS,LAX,22 FEB 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX FEB 2024/Flight KL0601 AMSLAX 22 FEB 2024,[],True,0
KL0601,AMS,LAX,23 FEB 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX FEB 2024/Flight KL0601 AMSLAX 23 FEB 2024,[],True,0
KL0601,AMS,LAX,29 FEB 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX FEB 2024/Flight KL0601 AMSLAX 29 FEB 2024,[],True,0
KL0601,AMS,LAX,16 FEB 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX FEB 2024/Flight KL0601 AMSLAX 16 FEB 2024,[],True,0
KL0601,AMS,LAX,17 FEB 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX FEB 2024/Flight KL0601 AMSLAX 17 FEB 2024,[],True,0
KL0601,AMS,LAX,25 FEB 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX FEB 2024/Flight KL0601 AMSLAX 25 FEB 2024,[],True,0
KL0601,AMS,LAX,24 FEB 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX FEB 2024/Flight KL0601 AMSLAX 24 FEB 2024,[],True,0
KL0601,AMS,LAX,11 FEB 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX FEB 2024/Flight KL0601 AMSLAX 11 FEB 2024,[],True,0
KL0601,AMS,LAX,10 FEB 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX FEB 2024/Flight KL0601 AMSLAX 10 FEB 2024,[],True,0
KL0601,AMS,LAX,06 FEB 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX FEB 2024/Flight KL0601 AMSLAX 06 FEB 2024,[],True,0
KL0601,AMS,LAX,07 FEB 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX FEB 2024/Flight KL0601 AMSLAX 07 FEB 2024,[],True,0
