Airline,FlightNumber,LocalDepartureDate,AircraftType,DepartureAirport,SegmentArrivalAirport,CenterOfGravityCabin,PassengerCount
KL,605,6/1/2024,781,AMS,SFO,CABIN0A,45
KL,605,28-3-2024,781,AMS,SFO,CABIN0B,39
KL,605,30-3-2024,781,AMS,SFO,CABIN0A,44
KL,661,25-2-2024,781,AMS,IAH,CABIN0A,43
KL,871,3/3/2024,781,AMS,DEL,CABIN0B,47
KL,601,16-1-2024,781,AMS,LAX,CABIN0A,36
KL,601,22-2-2024,781,AMS,LAX,CABIN0C,38
KL,601,9/3/2024,781,AMS,LAX,CABIN0C,69
KL,605,9/1/2024,781,AMS,SFO,CABIN0D,81
KL,605,30-1-2024,781,AMS,SFO,CABIN0A,43
KL,605,6/2/2024,781,AMS,SFO,CABIN0B,34
KL,605,15-2-2024,781,AMS,SFO,CABIN0A,44
KL,605,22-2-2024,781,AMS,SFO,CABIN0B,33
KL,601,12/2/2024,781,AMS,LAX,CABIN0D,73
KL,601,12/2/2024,781,AMS,LAX,CABIN0A,42
KL,601,6/3/2024,781,AMS,LAX,CABIN0C,58
KL,601,23-3-2024,781,AMS,LAX,CABIN0A,45
KL,605,31-3-2024,781,AMS,SFO,CABIN0A,44
KL,661,12/3/2024,781,AMS,IAH,CABIN0E,69
KL,871,18-1-2024,781,AMS,DEL,CABIN0B,39
KL,601,2/1/2024,781,AMS,LAX,CABIN0E,75
KL,601,5/3/2024,781,AMS,LAX,CABIN0D,67
KL,601,29-3-2024,781,AMS,LAX,CABIN0B,44
KL,601,31-3-2024,781,AMS,LAX,CABIN0B,41
KL,605,18-1-2024,781,AMS,SFO,CABIN0A,44
KL,605,29-2-2024,781,AMS,SFO,CABIN0A,43
KL,871,7/3/2024,781,AMS,DEL,CABIN0A,42
KL,601,20-1-2024,781,AMS,LAX,CABIN0D,81
KL,601,25-1-2024,781,AMS,LAX,CABIN0D,79
KL,601,31-1-2024,781,AMS,LAX,CABIN0B,36
KL,601,5/3/2024,781,AMS,LAX,CABIN0B,38
KL,601,10/3/2024,781,AMS,LAX,JUMPSEAT,1
KL,601,21-3-2024,781,AMS,LAX,CABIN0D,80
KL,605,7/1/2024,781,AMS,SFO,CABIN0C,68
KL,605,23-1-2024,781,AMS,SFO,CABIN0D,63
KL,605,8/3/2024,781,AMS,SFO,CABIN0C,42
KL,661,13-2-2024,781,AMS,IAH,CABIN0E,9
KL,601,18-1-2024,781,AMS,LAX,JUMPSEAT,1
KL,601,28-1-2024,781,AMS,LAX,CABIN0B,42
KL,605,8/3/2024,781,AMS,SFO,CABIN0A,42
KL,601,16-2-2024,781,AMS,LAX,CABIN0C,56
KL,601,11/3/2024,781,AMS,LAX,CABIN0A,45
KL,605,18-1-2024,781,AMS,SFO,CABIN0E,71
KL,605,13-2-2024,781,AMS,SFO,CABIN0D,70
KL,871,7/3/2024,781,AMS,DEL,CABIN0C,64
KL,601,30-1-2024,781,AMS,LAX,CABIN0B,34
KL,601,4/3/2024,781,AMS,LAX,CABIN0A,44
KL,601,22-3-2024,781,AMS,LAX,CABIN0A,45
KL,605,17-2-2024,781,AMS,SFO,CABIN0C,57
KL,605,28-3-2024,781,AMS,SFO,CABIN0C,54
KL,871,29-2-2024,781,AMS,DEL,CABIN0E,66
KL,601,19-2-2024,781,AMS,LAX,CABIN0B,43
KL,601,14-3-2024,781,AMS,LAX,CABIN0E,65
KL,601,17-3-2024,781,AMS,LAX,CABIN0B,48
KL,601,21-2-2024,781,AMS,LAX,CABIN0C,41
KL,605,23-1-2024,781,AMS,SFO,CABIN0C,35
KL,605,28-1-2024,781,AMS,SFO,CABIN0D,81
KL,605,11/2/2024,781,AMS,SFO,CABIN0D,76
KL,605,19-3-2024,781,AMS,SFO,CABIN0C,69
KL,871,21-1-2024,781,AMS,DEL,CABIN0D,80
KL,601,7/1/2024,781,AMS,LAX,CABIN0C,64
KL,601,12/1/2024,781,AMS,LAX,JUMPSEAT,4
KL,605,24-2-2024,781,AMS,SFO,CABIN0B,43
KL,605,10/3/2024,781,AMS,SFO,CABIN0B,47
KL,605,26-3-2024,781,AMS,SFO,CABIN0A,45
KL,879,7/2/2024,781,AMS,BLR,CABIN0D,79
KL,601,11/1/2024,781,AMS,LAX,CABIN0A,43
KL,601,13-1-2024,781,AMS,LAX,CABIN0B,40
KL,601,19-1-2024,781,AMS,LAX,CABIN0B,46
KL,601,11/2/2024,781,AMS,LAX,CABIN0E,72
KL,601,12/2/2024,781,AMS,LAX,CABIN0C,59
KL,601,20-2-2024,781,AMS,LAX,CABIN0B,46
KL,605,21-1-2024,781,AMS,SFO,CABIN0A,45
KL,605,4/2/2024,781,AMS,SFO,CABIN0D,78
KL,605,6/2/2024,781,AMS,SFO,CABIN0A,45
KL,605,31-3-2024,781,AMS,SFO,CABIN0D,79
KL,871,7/1/2024,781,AMS,DEL,CABIN0C,68
KL,601,16-1-2024,781,AMS,LAX,CABIN0C,50
KL,601,21-1-2024,781,AMS,LAX,CABIN0C,67
KL,601,9/3/2024,781,AMS,LAX,CABIN0A,46
KL,605,6/1/2024,781,AMS,SFO,CABIN0D,79
KL,605,9/1/2024,781,AMS,SFO,CABIN0E,75
KL,605,21-1-2024,781,AMS,SFO,CABIN0D,79
KL,601,14-1-2024,781,AMS,LAX,CABIN0D,73
KL,601,6/2/2024,781,AMS,LAX,CABIN0A,44
KL,601,19-2-2024,781,AMS,LAX,CABIN0E,73
KL,601,25-2-2024,781,AMS,LAX,CABIN0D,77
KL,601,25-2-2024,781,AMS,LAX,CABIN0A,44
KL,605,9/2/2024,781,AMS,SFO,CABIN0E,63
KL,605,7/3/2024,781,AMS,SFO,CABIN0D,52
KL,605,15-3-2024,781,AMS,SFO,CABIN0B,46
KL,879,2/2/2024,781,AMS,BLR,CABIN0E,75
KL,601,22-1-2024,781,AMS,LAX,CABIN0B,42
KL,601,1/2/2024,781,AMS,LAX,CABIN0B,44
KL,601,4/3/2024,781,AMS,LAX,CABIN0B,48
KL,605,13-1-2024,781,AMS,SFO,CABIN0B,45
KL,605,12/3/2024,781,AMS,SFO,CABIN0C,59
KL,605,28-3-2024,781,AMS,SFO,CABIN0A,44
KL,661,9/3/2024,772,AMS,IAH,CABIN0E,52
KL,879,23-3-2024,772,AMS,BLR,CABIN0D,55
KL,879,20-3-2024,772,AMS,BLR,CABIN0A,25
KL,855,21-2-2024,772,AMS,ICN,CABIN0E,72
KL,879,28-2-2024,772,AMS,BLR,CABIN0E,15
KL,871,9/2/2024,772,AMS,DEL,CABIN0B,32
KL,855,18-1-2024,772,AMS,ICN,CABIN0C,108
KL,855,28-2-2024,772,AMS,ICN,CABIN0D,56
KL,855,31-1-2024,772,AMS,ICN,CABIN0C,114
KL,871,1/3/2024,772,AMS,DEL,CABIN0D,56
KL,835,31-1-2024,772,AMS,SIN,CABIN0C,63
KL,661,30-3-2024,772,AMS,IAH,CABIN0D,51
KL,871,15-3-2024,772,AMS,DEL,CABIN0D,51
KL,835,21-2-2024,772,AMS,DPS,CABIN0C,48
KL,879,24-2-2024,772,AMS,BLR,CABIN0A,33
KL,855,4/1/2024,772,AMS,ICN,CABIN0B,22
KL,871,23-2-2024,772,AMS,DEL,CABIN0B,31
KL,835,31-1-2024,772,AMS,DPS,CABIN0B,17
KL,879,1/3/2024,772,AMS,BLR,CABIN0B,32
KL,855,24-2-2024,772,AMS,ICN,CABIN0B,32
KL,855,22-2-2024,772,AMS,ICN,CABIN0E,71
KL,855,22-3-2024,772,AMS,ICN,CABIN0E,74
KL,855,29-3-2024,772,AMS,ICN,JUMPSEAT,3
KL,835,6/3/2024,772,AMS,DPS,CABIN0B,23
KL,835,6/3/2024,772,AMS,DPS,CABIN0D,28
KL,661,9/3/2024,772,AMS,IAH,CABIN0A,34
KL,855,15-2-2024,772,AMS,ICN,CABIN0E,74
KL,855,19-1-2024,772,AMS,ICN,CABIN0B,32
KL,835,10/1/2024,772,AMS,DPS,CABIN0D,30
KL,855,8/1/2024,772,AMS,ICN,CABIN0E,47
KL,835,4/2/2024,772,AMS,SIN,CABIN0C,56
KL,879,17-2-2024,772,AMS,BLR,CABIN0E,72
KL,835,31-1-2024,772,SIN,DPS,CABIN0C,116
KL,879,13-3-2024,772,AMS,BLR,CABIN0D,34
KL,855,23-3-2024,772,AMS,ICN,CABIN0A,34
KL,871,5/1/2024,772,AMS,DEL,CABIN0C,105
KL,661,13-1-2024,772,AMS,IAH,CABIN0E,71
KL,835,15-1-2024,772,AMS,SIN,CABIN0D,24
KL,835,5/2/2024,772,AMS,SIN,CABIN0A,27
KL,855,5/2/2024,772,AMS,ICN,CABIN0A,32
KL,835,3/1/2024,772,SIN,DPS,CABIN0A,12
KL,835,10/1/2024,772,AMS,SIN,CABIN0B,18
KL,855,10/2/2024,772,AMS,ICN,CABIN0B,32
KL,661,26-3-2024,772,AMS,IAH,CABIN0B,24
KL,835,5/2/2024,772,SIN,DPS,CABIN0B,40
KL,835,31-1-2024,772,AMS,DPS,CABIN0D,28
KL,879,9/3/2024,772,AMS,BLR,CABIN0B,38
KL,871,5/1/2024,772,AMS,DEL,CABIN0A,33
KL,855,28-2-2024,772,AMS,ICN,JUMPSEAT,1
KL,855,19-2-2024,772,AMS,ICN,CABIN0D,56
KL,855,22-3-2024,772,AMS,ICN,CABIN0A,34
KL,661,22-3-2024,772,AMS,IAH,CABIN0C,101
KL,855,2/2/2024,772,AMS,ICN,CABIN0E,73
KL,661,18-3-2024,772,AMS,IAH,CABIN0E,74
KL,855,8/1/2024,772,AMS,ICN,CABIN0A,33
KL,835,7/1/2024,772,AMS,DPS,CABIN0D,23
KL,855,13-1-2024,772,AMS,ICN,CABIN0B,35
KL,855,21-2-2024,772,AMS,ICN,CABIN0D,53
KL,605,9/1/2024,781,AMS,SFO,CABIN0C,64
KL,605,27-1-2024,781,AMS,SFO,CABIN0B,44
KL,605,22-3-2024,781,AMS,SFO,CABIN0A,45
KL,601,8/1/2024,781,AMS,LAX,CABIN0B,48
KL,603,1/4/2024,781,AMS,LAX,CABIN0E,74
KL,605,9/1/2024,781,AMS,SFO,CABIN0A,43
KL,605,22-3-2024,781,AMS,SFO,CABIN0C,66
KL,601,25-3-2024,781,AMS,LAX,CABIN0D,78
KL,605,30-1-2024,781,AMS,SFO,CABIN0C,34
KL,605,6/2/2024,781,AMS,SFO,CABIN0C,19
KL,605,9/2/2024,781,AMS,SFO,CABIN0B,43
KL,605,23-2-2024,781,AMS,SFO,CABIN0E,21
KL,605,14-3-2024,781,AMS,SFO,CABIN0E,74
KL,871,3/3/2024,781,AMS,DEL,CABIN0D,81
KL,601,26-1-2024,781,AMS,LAX,CABIN0C,44
KL,601,5/2/2024,781,AMS,LAX,CABIN0B,48
KL,601,18-3-2024,781,AMS,LAX,JUMPSEAT,2
KL,605,3/2/2024,781,AMS,SFO,CABIN0D,77
KL,605,18-2-2024,781,AMS,SFO,CABIN0C,48
KL,605,24-2-2024,781,AMS,SFO,CABIN0A,45
KL,871,14-1-2024,781,AMS,DEL,CABIN0A,35
KL,601,31-1-2024,781,AMS,LAX,JUMPSEAT,1
KL,601,16-2-2024,781,AMS,LAX,CABIN0D,80
KL,605,3/3/2024,781,AMS,SFO,CABIN0C,65
KL,601,1/1/2024,781,AMS,LAX,CABIN0D,79
KL,601,1/1/2024,781,AMS,LAX,CABIN0A,44
KL,601,15-1-2024,781,AMS,LAX,CABIN0C,69
KL,601,18-1-2024,781,AMS,LAX,CABIN0C,69
KL,601,15-2-2024,781,AMS,LAX,CABIN0B,40
KL,601,27-3-2024,781,AMS,LAX,CABIN0E,73
KL,605,5/1/2024,781,AMS,SFO,CABIN0E,72
KL,605,20-1-2024,781,AMS,SFO,CABIN0E,73
KL,605,23-1-2024,781,AMS,SFO,CABIN0E,44
KL,605,16-2-2024,781,AMS,SFO,CABIN0C,49
KL,871,25-2-2024,781,AMS,DEL,CABIN0D,76
KL,601,10/3/2024,781,AMS,LAX,CABIN0D,79
KL,601,26-3-2024,781,AMS,LAX,CABIN0B,41
KL,605,20-1-2024,781,AMS,SFO,CABIN0C,66
KL,605,25-1-2024,781,AMS,SFO,CABIN0E,42
KL,605,2/3/2024,781,AMS,SFO,CABIN0C,50
KL,871,11/2/2024,781,AMS,DEL,CABIN0C,50
KL,871,25-2-2024,781,AMS,DEL,CABIN0E,74
KL,871,14-3-2024,781,AMS,DEL,CABIN0A,41
KL,601,5/1/2024,781,AMS,LAX,CABIN0E,74
KL,601,8/1/2024,781,AMS,LAX,JUMPSEAT,2
KL,601,11/1/2024,781,AMS,LAX,CABIN0D,79
KL,601,6/3/2024,781,AMS,LAX,CABIN0A,45
KL,601,7/3/2024,781,AMS,LAX,CABIN0A,44
KL,601,7/3/2024,781,AMS,LAX,CABIN0D,67
KL,601,23-3-2024,781,AMS,LAX,CABIN0C,68
KL,605,14-1-2024,781,AMS,SFO,JUMPSEAT,1
KL,605,6/2/2024,781,AMS,SFO,CABIN0D,54
KL,605,30-3-2024,781,AMS,SFO,CABIN0C,63
KL,661,10/2/2024,781,AMS,IAH,CABIN0E,44
KL,601,30-1-2024,781,AMS,LAX,CABIN0E,54
KL,601,6/2/2024,781,AMS,LAX,CABIN0D,62
KL,601,14-2-2024,781,AMS,LAX,CABIN0A,42
KL,605,14-1-2024,781,AMS,SFO,CABIN0A,44
KL,605,15-2-2024,781,AMS,SFO,CABIN0C,42
KL,605,17-3-2024,781,AMS,SFO,CABIN0D,81
KL,871,10/3/2024,781,AMS,DEL,CABIN0E,71
KL,871,24-3-2024,781,AMS,DEL,CABIN0E,73
KL,605,20-2-2024,781,AMS,SFO,CABIN0A,45
KL,871,18-2-2024,781,AMS,DEL,CABIN0B,48
KL,871,21-3-2024,781,AMS,DEL,CABIN0B,43
KL,871,31-3-2024,781,AMS,DEL,CABIN0D,80
KL,601,24-1-2024,781,AMS,LAX,CABIN0A,36
KL,601,20-3-2024,781,AMS,LAX,CABIN0A,42
KL,601,23-3-2024,781,AMS,LAX,CABIN0E,75
KL,601,28-3-2024,781,AMS,LAX,CABIN0B,43
KL,605,28-3-2024,781,AMS,SFO,CABIN0D,78
KL,661,25-2-2024,781,AMS,IAH,CABIN0B,42
KL,661,27-2-2024,772,AMS,IAH,CABIN0D,47
KL,855,14-3-2024,772,AMS,ICN,CABIN0D,51
KL,855,29-1-2024,772,AMS,ICN,CABIN0B,35
KL,879,9/3/2024,772,AMS,BLR,CABIN0E,70
KL,871,16-2-2024,772,AMS,DEL,CABIN0C,109
KL,661,13-1-2024,772,AMS,IAH,CABIN0B,36
KL,855,3/1/2024,772,AMS,ICN,CABIN0B,27
KL,661,26-3-2024,772,AMS,IAH,CABIN0A,25
KL,835,5/2/2024,772,SIN,DPS,CABIN0E,74
KL,835,13-3-2024,772,AMS,SIN,CABIN0C,49
KL,835,8/1/2024,772,AMS,DPS,CABIN0A,5
KL,855,9/2/2024,772,AMS,ICN,CABIN0D,56
KL,879,23-2-2024,772,AMS,BLR,CABIN0D,32
KL,855,19-1-2024,772,AMS,ICN,CABIN0E,68
KL,601,4/1/2024,772,AMS,LAX,JUMPSEAT,3
KL,855,29-3-2024,772,AMS,ICN,CABIN0B,39
KL,855,24-3-2024,772,AMS,ICN,CABIN0D,36
KL,835,13-3-2024,772,AMS,DPS,CABIN0E,59
KL,661,24-3-2024,772,AMS,IAH,CABIN0A,34
KL,835,4/2/2024,772,AMS,DPS,CABIN0E,37
KL,855,18-2-2024,772,AMS,ICN,CABIN0A,34
KL,835,15-1-2024,772,SIN,DPS,CABIN0C,66
KL,855,15-3-2024,772,AMS,ICN,CABIN0A,34
KL,855,15-3-2024,772,AMS,ICN,JUMPSEAT,1
KL,879,12/1/2024,772,AMS,BLR,CABIN0C,105
KL,855,28-3-2024,772,AMS,ICN,CABIN0C,105
KL,855,1/3/2024,772,AMS,ICN,CABIN0B,40
KL,661,22-3-2024,772,AMS,IAH,CABIN0A,33
KL,855,6/3/2024,772,AMS,ICN,CABIN0A,33
KL,661,19-3-2024,772,AMS,IAH,CABIN0E,74
KL,855,18-2-2024,772,AMS,ICN,CABIN0E,66
KL,855,11/3/2024,772,AMS,ICN,CABIN0C,113
KL,855,5/2/2024,772,AMS,ICN,CABIN0C,116
KL,835,5/2/2024,772,AMS,DPS,CABIN0D,28
KL,835,6/3/2024,772,SIN,DPS,CABIN0B,40
KL,879,15-3-2024,772,AMS,BLR,CABIN0A,33
KL,835,13-3-2024,772,AMS,SIN,CABIN0A,16
KL,855,18-1-2024,772,AMS,ICN,CABIN0A,32
KL,855,4/3/2024,772,AMS,ICN,CABIN0B,32
KL,855,31-3-2024,772,AMS,ICN,CABIN0C,112
KL,879,16-3-2024,772,AMS,BLR,CABIN0A,33
KL,879,23-2-2024,772,AMS,BLR,CABIN0A,32
KL,855,16-3-2024,772,AMS,ICN,CABIN0A,34
KL,879,3/1/2024,772,AMS,BLR,CABIN0C,102
KL,879,10/2/2024,772,AMS,BLR,CABIN0D,54
KL,879,23-3-2024,772,AMS,BLR,CABIN0B,34
KL,661,18-3-2024,772,AMS,IAH,CABIN0A,34
KL,855,12/2/2024,772,AMS,ICN,CABIN0E,71
KL,855,22-1-2024,772,AMS,ICN,CABIN0B,33
KL,661,21-3-2024,772,AMS,IAH,CABIN0C,107
KL,855,28-2-2024,772,AMS,ICN,CABIN0E,74
KL,871,1/3/2024,772,AMS,DEL,CABIN0E,68
KL,855,15-2-2024,772,AMS,ICN,JUMPSEAT,1
KL,855,20-1-2024,772,AMS,ICN,JUMPSEAT,1
KL,879,28-2-2024,772,AMS,BLR,CABIN0D,36
KL,835,24-1-2024,772,SIN,DPS,CABIN0E,73
KL,855,27-3-2024,772,AMS,ICN,CABIN0C,116
KL,855,15-3-2024,772,AMS,ICN,CABIN0C,116
KL,855,26-1-2024,772,AMS,ICN,CABIN0C,110
KL,855,26-2-2024,772,AMS,ICN,CABIN0B,33
KL,871,19-1-2024,772,AMS,DEL,CABIN0C,113
KL,601,6/1/2024,772,AMS,LAX,CABIN0B,40
KL,855,21-1-2024,772,AMS,ICN,CABIN0A,34
KL,661,16-3-2024,772,AMS,IAH,CABIN0B,35
KL,835,7/1/2024,772,AMS,DPS,CABIN0E,23
KL,855,20-1-2024,772,AMS,ICN,CABIN0E,74
KL,855,29-1-2024,772,AMS,ICN,CABIN0D,56
KL,835,14-2-2024,772,SIN,DPS,CABIN0B,36
KL,855,22-2-2024,772,AMS,ICN,CABIN0D,51
KL,855,9/3/2024,772,AMS,ICN,CABIN0B,40
KL,855,26-1-2024,772,AMS,ICN,CABIN0B,35
KL,855,19-2-2024,772,AMS,ICN,CABIN0E,72
KL,855,24-1-2024,772,AMS,ICN,CABIN0E,72
KL,855,15-3-2024,772,AMS,ICN,CABIN0B,40
KL,835,5/2/2024,772,SIN,DPS,CABIN0D,56
KL,855,3/3/2024,772,AMS,ICN,CABIN0E,70
KL,855,25-3-2024,772,AMS,ICN,CABIN0C,116
KL,871,2/2/2024,772,AMS,DEL,CABIN0A,29
KL,855,10/1/2024,772,AMS,ICN,CABIN0A,27
KL,879,29-3-2024,772,AMS,BLR,CABIN0E,67
KL,855,25-2-2024,772,AMS,ICN,CABIN0B,29
KL,879,24-2-2024,772,AMS,BLR,CABIN0B,38
KL,871,12/1/2024,772,AMS,DEL,CABIN0C,116
KL,835,31-1-2024,772,AMS,SIN,CABIN0A,24
KL,855,14-2-2024,772,AMS,ICN,CABIN0D,56
KL,855,2/2/2024,772,AMS,ICN,CABIN0D,55
KL,835,5/2/2024,772,AMS,SIN,CABIN0C,66
KL,855,11/1/2024,772,AMS,ICN,CABIN0B,31
KL,835,28-1-2024,772,AMS,SIN,CABIN0C,52
KL,661,30-3-2024,772,AMS,IAH,CABIN0E,66
KL,879,6/3/2024,772,AMS,BLR,CABIN0B,25
KL,855,11/2/2024,772,AMS,ICN,CABIN0B,34
KL,879,9/2/2024,772,AMS,BLR,CABIN0D,54
KL,835,8/1/2024,772,SIN,DPS,CABIN0A,14
KL,879,28-2-2024,772,AMS,BLR,CABIN0A,30
KL,855,17-1-2024,772,AMS,ICN,CABIN0D,51
KL,879,20-1-2024,772,AMS,BLR,CABIN0B,36
KL,601,4/1/2024,772,AMS,LAX,CABIN0B,40
KL,835,28-1-2024,772,AMS,DPS,CABIN0B,18
KL,835,13-3-2024,772,AMS,DPS,CABIN0C,67
KL,855,7/2/2024,772,AMS,ICN,CABIN0D,55
KL,661,28-2-2024,772,AMS,IAH,CABIN0C,69
KL,879,12/1/2024,772,AMS,BLR,CABIN0B,32
KL,855,1/2/2024,772,AMS,ICN,CABIN0B,40
KL,835,7/1/2024,772,SIN,DPS,CABIN0D,31
KL,871,5/1/2024,772,AMS,DEL,CABIN0B,30
KL,835,28-1-2024,772,SIN,DPS,CABIN0B,26
KL,879,24-1-2024,772,AMS,BLR,CABIN0E,65
KL,835,3/1/2024,772,AMS,DPS,CABIN0C,18
KL,835,28-2-2024,772,AMS,DPS,CABIN0A,16
KL,871,2/2/2024,772,AMS,DEL,CABIN0E,74
KL,835,22-1-2024,772,AMS,DPS,CABIN0B,10
KL,855,18-3-2024,772,AMS,ICN,CABIN0D,56
KL,879,27-1-2024,772,AMS,BLR,CABIN0A,34
KL,661,9/3/2024,772,AMS,IAH,CABIN0D,45
KL,855,3/1/2024,772,AMS,ICN,CABIN0A,23
KL,871,12/1/2024,772,AMS,DEL,CABIN0A,34
KL,835,28-2-2024,772,SIN,DPS,CABIN0A,28
KL,661,19-3-2024,772,AMS,IAH,CABIN0D,56
KL,835,7/1/2024,772,AMS,SIN,CABIN0B,17
KL,835,8/1/2024,772,AMS,SIN,JUMPSEAT,5
KL,835,4/2/2024,772,SIN,DPS,CABIN0B,28
KL,855,29-3-2024,772,AMS,ICN,CABIN0A,34
KL,835,6/3/2024,772,AMS,SIN,CABIN0C,52
KL,835,14-2-2024,772,AMS,SIN,CABIN0A,24
KL,855,27-3-2024,772,AMS,ICN,CABIN0A,34
KL,879,29-3-2024,772,AMS,BLR,CABIN0D,55
KL,855,27-3-2024,772,AMS,ICN,JUMPSEAT,2
KL,879,27-3-2024,772,AMS,BLR,CABIN0A,22
KL,661,5/1/2024,772,AMS,IAH,CABIN0B,36
KL,855,1/2/2024,772,AMS,ICN,CABIN0A,34
KL,835,21-2-2024,772,SIN,DPS,CABIN0A,26
KL,879,5/1/2024,772,AMS,BLR,CABIN0C,113
KL,855,12/2/2024,772,AMS,ICN,CABIN0D,54
KL,855,31-3-2024,772,AMS,ICN,CABIN0B,39
KL,855,18-1-2024,772,AMS,ICN,CABIN0B,37
KL,855,23-3-2024,772,AMS,ICN,CABIN0B,40
KL,835,5/2/2024,772,SIN,DPS,CABIN0A,34
KL,835,5/2/2024,772,SIN,DPS,JUMPSEAT,2
KL,855,28-1-2024,772,AMS,ICN,CABIN0B,34
KL,835,28-2-2024,772,SIN,DPS,CABIN0C,113
KL,871,8/3/2024,772,AMS,DEL,CABIN0E,72
KL,871,23-2-2024,772,AMS,DEL,CABIN0E,73
KL,661,21-3-2024,772,AMS,IAH,CABIN0B,32
KL,855,22-1-2024,772,AMS,ICN,CABIN0C,113
KL,835,21-2-2024,772,SIN,DPS,CABIN0E,74
KL,855,27-1-2024,772,AMS,ICN,CABIN0C,115
KL,835,7/2/2024,772,AMS,DPS,CABIN0C,32
KL,855,12/1/2024,772,AMS,ICN,CABIN0C,105
KL,835,7/2/2024,772,AMS,DPS,CABIN0A,12
KL,855,8/3/2024,772,AMS,ICN,CABIN0C,110
KL,835,15-1-2024,772,SIN,DPS,CABIN0D,42
KL,835,5/2/2024,772,AMS,SIN,CABIN0D,27
KL,661,28-3-2024,772,AMS,IAH,CABIN0E,60
KL,855,20-3-2024,772,AMS,ICN,CABIN0C,105
KL,879,23-2-2024,772,AMS,BLR,CABIN0B,26
KL,855,31-3-2024,772,AMS,ICN,CABIN0D,54
KL,661,25-3-2024,772,AMS,IAH,CABIN0E,64
KL,835,3/1/2024,772,SIN,DPS,CABIN0D,33
KL,835,7/1/2024,772,AMS,DPS,CABIN0C,56
KL,855,14-3-2024,772,AMS,ICN,CABIN0E,65
KL,835,24-1-2024,772,AMS,DPS,CABIN0A,9
KL,835,3/1/2024,772,AMS,SIN,CABIN0E,38
KL,855,23-3-2024,772,AMS,ICN,CABIN0D,56
KL,855,21-3-2024,772,AMS,ICN,CABIN0D,55
KL,855,1/2/2024,772,AMS,ICN,CABIN0E,74
KL,601,4/1/2024,772,AMS,LAX,CABIN0E,74
KL,661,19-3-2024,772,AMS,IAH,CABIN0A,32
KL,879,16-3-2024,772,AMS,BLR,CABIN0E,69
KL,855,15-1-2024,772,AMS,ICN,CABIN0D,48
KL,855,15-3-2024,772,AMS,ICN,CABIN0E,74
KL,855,14-1-2024,772,AMS,ICN,CABIN0E,54
KL,879,3/1/2024,772,AMS,BLR,CABIN0B,34
KL,855,12/1/2024,772,AMS,ICN,CABIN0B,31
KL,855,10/2/2024,772,AMS,ICN,CABIN0E,74
KL,835,6/3/2024,772,AMS,DPS,CABIN0C,64
KL,835,13-3-2024,772,AMS,SIN,CABIN0D,18
KL,879,24-2-2024,772,AMS,BLR,CABIN0D,52
KL,835,10/1/2024,772,AMS,DPS,CABIN0B,21
KL,835,10/1/2024,772,AMS,SIN,CABIN0D,25
KL,835,10/1/2024,772,SIN,DPS,CABIN0A,33
KL,835,5/2/2024,772,AMS,DPS,CABIN0A,7
KL,879,12/1/2024,772,AMS,BLR,CABIN0D,54
KL,661,26-3-2024,772,AMS,IAH,CABIN0C,81
KL,661,22-3-2024,772,AMS,IAH,CABIN0D,53
KL,855,24-2-2024,772,AMS,ICN,CABIN0E,74
KL,871,12/1/2024,772,AMS,DEL,CABIN0E,74
KL,879,24-2-2024,772,AMS,BLR,CABIN0E,71
KL,661,3/1/2024,772,AMS,IAH,CABIN0D,50
KL,879,16-2-2024,772,AMS,BLR,CABIN0C,100
KL,835,8/1/2024,772,AMS,DPS,CABIN0C,35
KL,835,3/1/2024,772,AMS,DPS,CABIN0D,12
KL,855,7/3/2024,772,AMS,ICN,CABIN0D,56
KL,661,10/1/2024,772,AMS,IAH,CABIN0E,73
KL,661,22-3-2024,772,AMS,IAH,CABIN0B,37
KL,835,13-3-2024,772,AMS,DPS,CABIN0A,18
KL,661,24-3-2024,772,AMS,IAH,CABIN0E,71
KL,661,28-2-2024,772,AMS,IAH,CABIN0D,44
KL,835,10/1/2024,772,AMS,SIN,CABIN0A,21
KL,835,7/2/2024,772,AMS,DPS,CABIN0D,30
KL,835,24-1-2024,772,AMS,DPS,CABIN0E,46
KL,835,7/1/2024,772,SIN,DPS,CABIN0B,26
KL,835,8/1/2024,772,AMS,SIN,CABIN0B,19
KL,835,13-3-2024,772,AMS,SIN,CABIN0B,19
KL,835,21-2-2024,772,AMS,DPS,CABIN0A,14
KL,855,12/1/2024,772,AMS,ICN,CABIN0D,56
KL,601,9/2/2024,772,AMS,LAX,CABIN0D,56
KL,835,31-1-2024,772,AMS,SIN,CABIN0D,28
KL,855,24-3-2024,772,AMS,ICN,CABIN0C,50
KL,855,6/1/2024,772,AMS,ICN,CABIN0B,30
KL,879,5/1/2024,772,AMS,BLR,CABIN0E,72
KL,855,5/1/2024,772,AMS,ICN,CABIN0E,67
KL,601,4/1/2024,772,AMS,LAX,CABIN0D,55
KL,855,8/3/2024,772,AMS,ICN,CABIN0A,34
KL,661,10/1/2024,772,AMS,IAH,CABIN0A,32
KL,855,30-3-2024,772,AMS,ICN,CABIN0E,74
KL,835,5/2/2024,772,AMS,SIN,CABIN0B,27
KL,835,28-1-2024,772,SIN,DPS,CABIN0D,53
KL,855,29-1-2024,772,AMS,ICN,CABIN0C,116
KL,855,20-1-2024,772,AMS,ICN,CABIN0C,116
