flight_number,origin,destination,date,route,flight_path,data_files_present,data_files_missing,is_complete,missing_count,total_items,total_weight,total_volume,col_items,crt_items,aircraft_type,passenger_count,uld_count,analysis_errors
KL0879,AMS,BLR,17 JAN 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR JAN 2024/Flight KL0879 AMSBLR 17 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,47,0,0,2,0,781,287,40,[]
KL0879,AMS,BLR,29 JAN 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR JAN 2024/Flight KL0879 AMSBLR 29 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,43,0,0,0,0,789,249,34,[]
KL0879,AMS,BLR,28 JAN 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR JAN 2024/Flight KL0879 AMSBLR 28 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,62,0,0,0,2,789,272,32,[]
KL0879,AMS,BLR,22 JAN 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR JAN 2024/Flight KL0879 AMSBLR 22 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,35,0,0,0,0,789,228,38,[]
KL0879,AMS,BLR,01 JAN 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR JAN 2024/Flight KL0879 AMSBLR 01 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,21,0,0,0,0,789,234,34,[]
KL0605,AMS,SFO,01 APR 2024,AMSSFO,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSFO APR 2024/Flight KL0605 AMSSFO 01 APR 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,32,0,0,2,0,781,296,50,[]
KL0661,AMS,IAH,01 FEB 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH FEB 2024/Flight KL0661 AMSIAH 01 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,150,0,0,1,0,789,167,31,[]
KL0661,AMS,IAH,22 FEB 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH FEB 2024/Flight KL0661 AMSIAH 22 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,69,0,0,1,0,789,147,27,[]
KL0661,AMS,IAH,23 FEB 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH FEB 2024/Flight KL0661 AMSIAH 23 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,99,0,0,0,0,789,163,31,[]
KL0661,AMS,IAH,16 FEB 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH FEB 2024/Flight KL0661 AMSIAH 16 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,100,0,0,0,0,789,211,30,[]
KL0661,AMS,IAH,28 FEB 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH FEB 2024/Flight KL0661 AMSIAH 28 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,120,0,0,0,0,772,221,29,[]
KL0661,AMS,IAH,29 FEB 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH FEB 2024/Flight KL0661 AMSIAH 29 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,54,0,0,1,0,789,158,24,[]
KL0661,AMS,IAH,25 FEB 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH FEB 2024/Flight KL0661 AMSIAH 25 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,96,0,0,3,0,781,252,39,[]
KL0661,AMS,IAH,11 FEB 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH FEB 2024/Flight KL0661 AMSIAH 11 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,109,0,0,3,0,789,208,31,[]
KL0661,AMS,IAH,10 FEB 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH FEB 2024/Flight KL0661 AMSIAH 10 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,172,0,0,2,0,781,205,36,[]
KL0661,AMS,IAH,06 FEB 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH FEB 2024/Flight KL0661 AMSIAH 06 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,121,0,0,0,0,789,167,29,[]
KL0661,AMS,IAH,15 FEB 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH FEB 2024/Flight KL0661 AMSIAH 15 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,105,0,0,1,0,789,161,26,[]
KL0661,AMS,IAH,14 FEB 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH FEB 2024/Flight KL0661 AMSIAH 14 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,91,0,0,0,0,789,155,27,[]
KL0661,AMS,IAH,02 FEB 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH FEB 2024/Flight KL0661 AMSIAH 02 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,131,0,0,0,0,789,172,31,[]
KL0661,AMS,IAH,08 FEB 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH FEB 2024/Flight KL0661 AMSIAH 08 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,117,0,0,1,0,781,126,27,[]
KL0661,AMS,IAH,09 FEB 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH FEB 2024/Flight KL0661 AMSIAH 09 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,111,0,0,0,0,789,209,25,[]
KL0661,AMS,IAH,05 FEB 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH FEB 2024/Flight KL0661 AMSIAH 05 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,80,0,0,3,2,789,159,28,[]
KL0661,AMS,IAH,04 FEB 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH FEB 2024/Flight KL0661 AMSIAH 04 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,60,0,0,2,0,789,204,29,[]
KL0661,AMS,IAH,12 FEB 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH FEB 2024/Flight KL0661 AMSIAH 12 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,23,0,0,1,0,789,144,22,[]
KL0661,AMS,IAH,13 FEB 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH FEB 2024/Flight KL0661 AMSIAH 13 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,121,0,0,0,2,781,116,30,[]
KL0661,AMS,IAH,19 FEB 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH FEB 2024/Flight KL0661 AMSIAH 19 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,102,0,0,7,2,789,251,36,[]
KL0661,AMS,IAH,27 FEB 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH FEB 2024/Flight KL0661 AMSIAH 27 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,96,0,0,0,0,772,195,28,[]
KL0835,AMS,SIN,20 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 20 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,117,0,0,8,11,77W,208,44,[]
KL0835,AMS,SIN,21 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 21 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,104,0,0,9,3,772,130,37,[]
KL0835,AMS,SIN,14 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 14 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,132,0,0,6,4,772,163,44,[]
KL0835,AMS,SIN,15 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 15 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,79,0,0,2,0,77W,233,39,[]
KL0835,AMS,SIN,09 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 09 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,690,0,0,10,3,77W,204,47,[]
KL0835,AMS,SIN,08 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 08 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,152,0,0,3,0,77W,290,54,[]
KL0835,AMS,SIN,03 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 03 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,171,0,0,20,0,77W,258,53,[]
KL0835,AMS,SIN,02 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 02 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,119,0,0,9,3,77W,211,65,[]
KL0835,AMS,SIN,04 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 04 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,79,0,0,6,7,772,185,43,[]
KL0835,AMS,SIN,05 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 05 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,84,0,0,19,0,772,177,36,[]
KL0835,AMS,SIN,27 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 27 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,146,0,0,9,5,77W,224,47,[]
KL0835,AMS,SIN,26 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 26 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,103,0,0,13,0,77W,237,40,[]
KL0835,AMS,SIN,19 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 19 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,37,0,0,13,6,77W,216,43,[]
KL0835,AMS,SIN,18 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 18 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,115,0,0,4,8,77W,242,46,[]
KL0835,AMS,SIN,13 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 13 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,107,0,0,16,0,77W,187,46,[]
KL0835,AMS,SIN,12 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 12 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,52,0,0,6,2,77W,189,38,[]
KL0835,AMS,SIN,01 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 01 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,71,0,0,4,8,77W,210,44,[]
KL0835,AMS,SIN,29 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 29 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,198,0,0,1,2,77W,240,58,[]
KL0835,AMS,SIN,28 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 28 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,94,0,0,9,2,772,181,39,[]
KL0835,AMS,SIN,17 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 17 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,159,0,0,9,0,77W,240,43,[]
KL0835,AMS,SIN,16 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 16 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,114,0,0,5,2,77W,240,45,[]
KL0835,AMS,SIN,23 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 23 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,182,0,0,9,0,77W,215,41,[]
KL0835,AMS,SIN,22 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 22 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,154,0,0,2,5,77W,205,56,[]
KL0835,AMS,SIN,10 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 10 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,93,0,0,7,5,77W,225,54,[]
KL0835,AMS,SIN,11 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 11 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,79,0,0,2,2,77W,179,47,[]
KL0835,AMS,SIN,24 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 24 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,179,0,0,13,7,77W,224,58,[]
KL0835,AMS,SIN,25 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 25 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,130,0,0,5,7,77W,203,43,[]
KL0835,AMS,SIN,07 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 07 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,128,0,0,19,0,772,212,53,[]
KL0835,AMS,SIN,06 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 06 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,161,0,0,12,0,77W,209,44,[]
KL0855,AMS,ICN,01 APR 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN APR 2024/Flight KL0855 AMSICN 01 APR 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,47,0,0,0,9,77W,356,45,[]
KL0879,AMS,BLR,15 MAR 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR MAR 2024/Flight KL0879 AMSBLR 15 MAR 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,42,0,0,0,0,772,194,29,[]
KL0879,AMS,BLR,20 MAR 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR MAR 2024/Flight KL0879 AMSBLR 20 MAR 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,71,0,0,0,0,772,181,37,[]
KL0879,AMS,BLR,03 MAR 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR MAR 2024/Flight KL0879 AMSBLR 03 MAR 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,54,0,0,3,2,789,263,36,[]
KL0879,AMS,BLR,02 MAR 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR MAR 2024/Flight KL0879 AMSBLR 02 MAR 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,49,0,0,0,0,772,309,31,[]
KL0879,AMS,BLR,09 MAR 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR MAR 2024/Flight KL0879 AMSBLR 09 MAR 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,44,0,0,0,0,772,304,31,[]
